CRSP_ID,variable,value
S.69.7.889.001,County_Name,St. Louis
S.56.4.33.001,County_Name,Otter Tail
026-020,County_Name,Freeborn
S.73.4.14.001,County_Name,Stearns
S.49.7.278.001,County_Name,Morrison
S.47.4.25.004,County_Name,Meeker
S.04.4.15.005,County_Name,Beltrami
S.25.4.7.001,County_Name,Goodhue
S.69.4.21.002,County_Name,St. Louis
S.73.4.37.001,County_Name,Stearns
S.55.4.14.004,County_Name,Olmsted
S.56.4.82.005,County_Name,Otter Tail
S.04.7.305.002,County_Name,Beltrami
S.49.4.41.001,County_Name,Morrison
HEN.363,County_Name,Hennepin
S.69.4.24.002,County_Name,St. Louis
S.47.4.26.001,County_Name,Meeker
S.49.7.275.001,County_Name,Morrison
S.25.4.8.001,County_Name,Goodhue
S.49.4.52.001,County_Name,Morrison
S.43.4.7.006,County_Name,McLeod
016-010,County_Name,Freeborn
017-020,County_Name,Freeborn
S.69.4.7.007,County_Name,St. Louis
S.73.4.2.001,County_Name,Stearns
S.55.4.5.003,County_Name,Olmsted
012-050,County_Name,Freeborn
S.73.7.168.001,County_Name,Stearns
S.73.7.192.001,County_Name,Stearns
S.25.4.11.003,County_Name,Goodhue
029-031,County_Name,Freeborn
S.56.7.111.001,County_Name,Otter Tail
S.49.7.254.001,County_Name,Morrison
S.13.7.67.002,County_Name,Chisago
S.56.4.17.002,County_Name,Otter Tail
S.56.4.35.001,County_Name,Otter Tail
S.49.7.281.001,County_Name,Morrison
HEN.673,County_Name,Hennepin
S.18.4.45.001,County_Name,Crow Wing
S.18.7.133.002,County_Name,Crow Wing
S.69.7.708.001,County_Name,St. Louis
S.18.7.130.001,County_Name,Crow Wing
S.47.4.3.002,County_Name,Meeker
S.56.4.16.002,County_Name,Otter Tail
S.04.4.16.001,County_Name,Beltrami
012-010,County_Name,Freeborn
013-080,County_Name,Freeborn
S.25.7.51.001,County_Name,Goodhue
S.86.7.111.001,County_Name,Wright
S.56.7.131.001,County_Name,Otter Tail
S.69.4.101.001,County_Name,St. Louis
S.49.7.265.001,County_Name,Morrison
S.49.4.53.001,County_Name,Morrison
S.49.4.6.001,County_Name,Morrison
S.73.4.30.001,County_Name,Stearns
S.09.7.104.002,County_Name,Carlton
S.49.4.36.001,County_Name,Morrison
049-010,County_Name,Freeborn
S.56.4.69.001,County_Name,Otter Tail
S.18.7.136.001,County_Name,Crow Wing
S.69.4.16.005,County_Name,St. Louis
S.25.7.50.001,County_Name,Goodhue
S.86.7.111.002,County_Name,Wright
S.25.4.10.001,County_Name,Goodhue
S.56.4.65.002,County_Name,Otter Tail
S.56.4.45.001,County_Name,Otter Tail
S.49.7.262.001,County_Name,Morrison
S.73.4.14.003,County_Name,Stearns
S.73.7.190.001,County_Name,Stearns
S.73.4.1.001,County_Name,Stearns
S.73.4.1.002,County_Name,Stearns
S.49.7.274.001,County_Name,Morrison
S.09.4.3.001,County_Name,Carlton
HEN.672,County_Name,Hennepin
S.56.4.19.004,County_Name,Otter Tail
071-050,County_Name,Freeborn
S.25.4.2.001,County_Name,Goodhue
S.55.4.10.002,County_Name,Olmsted
S.73.4.115.001,County_Name,Stearns
S.18.4.24.001,County_Name,Crow Wing
S.73.4.120.001,County_Name,Stearns
S.49.4.35.001,County_Name,Morrison
S.25.7.40.001,County_Name,Goodhue
S.73.7.170.001,County_Name,Stearns
S.49.4.21.002,County_Name,Morrison
S.56.4.10.003,County_Name,Otter Tail
S.56.4.29.001,County_Name,Otter Tail
S.73.4.133.002,County_Name,Stearns
S.73.4.134.003,County_Name,Stearns
S.49.7.234.002,County_Name,Morrison
S.73.4.137.001,County_Name,Stearns
S.43.4.10.001,County_Name,McLeod
S.73.4.138.002,County_Name,Stearns
002-040,County_Name,Freeborn
S.56.4.85.001,County_Name,Otter Tail
S.47.4.30.002,County_Name,Meeker
S.56.4.40.002,County_Name,Otter Tail
031-020,County_Name,Freeborn
S.55.4.32.001,County_Name,Olmsted
S.73.7.129.001,County_Name,Stearns
S.56.7.119.001,County_Name,Otter Tail
S.43.7.66.001,County_Name,McLeod
S.55.4.12.002,County_Name,Olmsted
S.49.4.37.001,County_Name,Morrison
S.56.4.1.004,County_Name,Otter Tail
S.04.4.36.003,County_Name,Beltrami
S.56.4.67.002,County_Name,Otter Tail
S.04.7.407.001,County_Name,Beltrami
076-030,County_Name,Freeborn
S.13.7.64.001,County_Name,Chisago
S.43.7.56.001,County_Name,McLeod
S.56.4.27.003,County_Name,Otter Tail
S.56.4.1.005,County_Name,Otter Tail
S.13.7.71.002,County_Name,Chisago
S.56.7.112.001,County_Name,Otter Tail
S.47.4.21.001,County_Name,Meeker
S.69.7.676.001,County_Name,St. Louis
S.18.4.11.004,County_Name,Crow Wing
S.56.4.50.001,County_Name,Otter Tail
S.43.4.15.002,County_Name,McLeod
035-050,County_Name,Freeborn
018-020,County_Name,Freeborn
S.04.4.23.001,County_Name,Beltrami
S.86.4.6.008,County_Name,Wright
S.56.4.40.003,County_Name,Otter Tail
S.56.4.53.002,County_Name,Otter Tail
S.56.4.34.001,County_Name,Otter Tail
S.49.4.22.001,County_Name,Morrison
S.69.4.5.002,County_Name,St. Louis
S.47.4.28.001,County_Name,Meeker
S.47.4.16.002,County_Name,Meeker
S.56.4.82.004,County_Name,Otter Tail
S.69.4.52.002,County_Name,St. Louis
S.09.4.12.003,County_Name,Carlton
S.56.4.38.001,County_Name,Otter Tail
S.56.4.30.002,County_Name,Otter Tail
S.49.7.200.001,County_Name,Morrison
S.09.4.61.001,County_Name,Carlton
001-010,County_Name,Freeborn
S.73.4.32.001,County_Name,Stearns
S.69.4.16.004,County_Name,St. Louis
S.43.4.5.001,County_Name,McLeod
S.73.4.4.002,County_Name,Stearns
S.73.4.4.003,County_Name,Stearns
S.56.4.66.001,County_Name,Otter Tail
S.69.7.275.001,County_Name,St. Louis
S.49.7.209.001,County_Name,Morrison
S.69.4.115.001,County_Name,St. Louis
S.49.7.248.001,County_Name,Morrison
S.49.4.28.002,County_Name,Morrison
S.56.7.117.001,County_Name,Otter Tail
S.47.4.1.002,County_Name,Meeker
046-020,County_Name,Freeborn
S.25.4.30.001,County_Name,Goodhue
S.25.4.14.001,County_Name,Goodhue
S.47.4.29.001,County_Name,Meeker
S.43.4.17.001,County_Name,McLeod
S.49.4.27.002,County_Name,Morrison
S.49.7.233.001,County_Name,Morrison
S.56.4.1.001,County_Name,Otter Tail
S.55.4.10.004,County_Name,Olmsted
S.69.7.656.001,County_Name,St. Louis
S.56.4.65.001,County_Name,Otter Tail
S.18.4.2.004,County_Name,Crow Wing
S.86.4.14.001,County_Name,Wright
S.56.4.30.001,County_Name,Otter Tail
030-051,County_Name,Freeborn
025-030,County_Name,Freeborn
S.56.4.14.004,County_Name,Otter Tail
S.25.4.1.001,County_Name,Goodhue
S.13.4.21.001,County_Name,Chisago
S.49.7.282.001,County_Name,Morrison
S.25.4.8.003,County_Name,Goodhue
031-010,County_Name,Freeborn
S.43.4.12.002,County_Name,McLeod
002-010,County_Name,Freeborn
S.04.4.32.002,County_Name,Beltrami
S.73.4.22.001,County_Name,Stearns
S.18.7.122.001,County_Name,Crow Wing
S.73.4.7.002,County_Name,Stearns
S.56.7.111.002,County_Name,Otter Tail
S.56.4.51.003,County_Name,Otter Tail
S.56.4.75.004,County_Name,Otter Tail
S.73.4.75.002,County_Name,Stearns
S.73.4.78.001,County_Name,Stearns
S.56.7.113.001,County_Name,Otter Tail
S.49.7.217.001,County_Name,Morrison
S.18.4.12.001,County_Name,Crow Wing
S.73.4.81.001,County_Name,Stearns
S.56.4.70.001,County_Name,Otter Tail
045-080,County_Name,Freeborn
S.56.4.61.001,County_Name,Otter Tail
S.55.4.23.001,County_Name,Olmsted
S.43.4.14.001,County_Name,McLeod
S.56.4.81.001,County_Name,Otter Tail
S.69.4.106.002,County_Name,St. Louis
S.13.4.3.001,County_Name,Chisago
HEN.375,County_Name,Hennepin
020-050,County_Name,Freeborn
S.04.4.20.002,County_Name,Beltrami
S.56.4.18.001,County_Name,Otter Tail
S.49.4.1.003,County_Name,Morrison
S.56.4.52.002,County_Name,Otter Tail
S.43.4.25.002,County_Name,McLeod
S.69.7.277.001,County_Name,St. Louis
S.09.7.114.002,County_Name,Carlton
S.49.4.32.001,County_Name,Morrison
S.43.4.22.001,County_Name,McLeod
S.47.4.23.001,County_Name,Meeker
020-070,County_Name,Freeborn
S.56.4.57.001,County_Name,Otter Tail
S.55.4.29.001,County_Name,Olmsted
S.69.4.68.001,County_Name,St. Louis
S.18.4.31.001,County_Name,Crow Wing
S.73.7.134.002,County_Name,Stearns
S.73.7.134.004,County_Name,Stearns
S.73.7.136.002,County_Name,Stearns
S.09.7.120.001,County_Name,Carlton
S.13.4.30.008,County_Name,Chisago
S.49.7.238.001,County_Name,Morrison
S.69.4.84.001,County_Name,St. Louis
S.49.4.38.001,County_Name,Morrison
030-010,County_Name,Freeborn
S.49.4.5.001,County_Name,Morrison
S.09.4.13.002,County_Name,Carlton
S.69.7.741.001,County_Name,St. Louis
S.69.4.25.002,County_Name,St. Louis
004-050,County_Name,Freeborn
S.47.4.35.001,County_Name,Meeker
S.73.7.130.001,County_Name,Stearns
S.55.4.19.002,County_Name,Olmsted
S.56.4.75.005,County_Name,Otter Tail
S.13.4.30.006,County_Name,Chisago
S.49.7.273.001,County_Name,Morrison
014-040,County_Name,Freeborn
S.49.7.203.001,County_Name,Morrison
S.69.7.675.001,County_Name,St. Louis
S.56.4.55.001,County_Name,Otter Tail
S.56.4.47.002,County_Name,Otter Tail
S.47.4.31.001,County_Name,Meeker
S.49.7.221.002,County_Name,Morrison
S.09.4.5.003,County_Name,Carlton
020-041,County_Name,Freeborn
S.18.7.102.001,County_Name,Crow Wing
S.49.4.31.001,County_Name,Morrison
010-040,County_Name,Freeborn
S.09.4.25.001,County_Name,Carlton
S.04.4.22.005,County_Name,Beltrami
S.69.4.122.001,County_Name,St. Louis
S.43.4.3.001,County_Name,McLeod
035-060,County_Name,Freeborn
003-010,County_Name,Freeborn
S.43.4.18.001,County_Name,McLeod
S.56.4.21.003,County_Name,Otter Tail
S.09.7.114.003,County_Name,Carlton
S.69.4.65.004,County_Name,St. Louis
S.56.4.58.001,County_Name,Otter Tail
046-010,County_Name,Freeborn
S.73.7.159.001,County_Name,Stearns
S.13.7.56.001,County_Name,Chisago
S.04.4.19.002,County_Name,Beltrami
S.04.4.36.001,County_Name,Beltrami
S.56.4.79.001,County_Name,Otter Tail
S.69.7.284.002,County_Name,St. Louis
S.13.4.26.001,County_Name,Chisago
025-041,County_Name,Freeborn
S.73.4.36.001,County_Name,Stearns
S.56.4.25.001,County_Name,Otter Tail
S.73.4.65.004,County_Name,Stearns
S.56.4.63.001,County_Name,Otter Tail
S.56.4.13.001,County_Name,Otter Tail
045-140,County_Name,Freeborn
S.18.7.117.002,County_Name,Crow Wing
S.69.4.4.006,County_Name,St. Louis
S.69.4.23.002,County_Name,St. Louis
S.09.7.123.002,County_Name,Carlton
S.56.4.12.002,County_Name,Otter Tail
S.49.7.253.001,County_Name,Morrison
S.69.4.25.001,County_Name,St. Louis
S.04.4.23.002,County_Name,Beltrami
S.73.4.19.002,County_Name,Stearns
S.69.4.110.003,County_Name,St. Louis
S.73.4.30.003,County_Name,Stearns
013-060,County_Name,Freeborn
S.49.4.1.005,County_Name,Morrison
S.49.7.211.001,County_Name,Morrison
S.55.4.9.001,County_Name,Olmsted
S.69.4.5.007,County_Name,St. Louis
S.25.7.53.001,County_Name,Goodhue
S.56.4.62.001,County_Name,Otter Tail
S.49.7.221.001,County_Name,Morrison
S.69.7.525.001,County_Name,St. Louis
S.09.7.102.001,County_Name,Carlton
S.09.7.103.001,County_Name,Carlton
S.25.4.11.001,County_Name,Goodhue
S.09.7.104.001,County_Name,Carlton
S.18.4.2.003,County_Name,Crow Wing
S.09.7.105.001,County_Name,Carlton
S.09.7.106.001,County_Name,Carlton
S.09.7.107.001,County_Name,Carlton
S.09.7.107.002,County_Name,Carlton
S.13.4.21.003,County_Name,Chisago
S.09.7.108.001,County_Name,Carlton
S.09.4.11.001,County_Name,Carlton
S.49.7.208.001,County_Name,Morrison
S.86.4.3.001,County_Name,Wright
S.09.7.113.002,County_Name,Carlton
025-010,County_Name,Freeborn
008-010,County_Name,Freeborn
S.09.4.61.005,County_Name,Carlton
S.56.4.37.001,County_Name,Otter Tail
S.49.4.46.001,County_Name,Morrison
S.49.4.34.001,County_Name,Morrison
S.56.4.21.002,County_Name,Otter Tail
S.56.7.138.001,County_Name,Otter Tail
S.69.4.16.001,County_Name,St. Louis
S.09.7.141.001,County_Name,Carlton
S.49.4.49.001,County_Name,Morrison
004-010,County_Name,Freeborn
S.09.7.120.002,County_Name,Carlton
S.04.7.406.002,County_Name,Beltrami
S.56.4.24.003,County_Name,Otter Tail
S.09.7.122.001,County_Name,Carlton
S.09.7.123.001,County_Name,Carlton
S.25.4.12.001,County_Name,Goodhue
S.09.7.124.001,County_Name,Carlton
S.09.7.125.001,County_Name,Carlton
S.09.7.126.002,County_Name,Carlton
S.09.7.127.001,County_Name,Carlton
S.09.7.127.002,County_Name,Carlton
S.56.4.10.001,County_Name,Otter Tail
S.09.7.129.001,County_Name,Carlton
S.09.4.13.001,County_Name,Carlton
S.13.4.19.003,County_Name,Chisago
S.55.7.112.001,County_Name,Olmsted
S.56.4.19.002,County_Name,Otter Tail
S.09.7.130.001,County_Name,Carlton
S.09.7.131.001,County_Name,Carlton
S.09.7.132.001,County_Name,Carlton
S.09.7.134.001,County_Name,Carlton
S.73.4.54.002,County_Name,Stearns
S.09.7.134.003,County_Name,Carlton
S.09.7.136.001,County_Name,Carlton
S.43.4.8.001,County_Name,McLeod
S.49.4.51.002,County_Name,Morrison
S.56.7.110.001,County_Name,Otter Tail
S.69.4.41.001,County_Name,St. Louis
S.09.7.140.002,County_Name,Carlton
S.56.4.21.004,County_Name,Otter Tail
S.09.7.142.001,County_Name,Carlton
S.09.7.143.001,County_Name,Carlton
S.13.4.5.001,County_Name,Chisago
S.09.7.144.002,County_Name,Carlton
S.09.7.145.002,County_Name,Carlton
S.09.7.145.001,County_Name,Carlton
046-080,County_Name,Freeborn
S.09.4.22.002,County_Name,Carlton
S.69.7.405.001,County_Name,St. Louis
S.09.7.151.001,County_Name,Carlton
S.56.4.71.001,County_Name,Otter Tail
S.04.4.32.004,County_Name,Beltrami
S.09.7.155.001,County_Name,Carlton
S.09.7.156.001,County_Name,Carlton
S.73.4.19.001,County_Name,Stearns
S.09.7.157.002,County_Name,Carlton
S.18.4.1.001,County_Name,Crow Wing
S.09.4.17.001,County_Name,Carlton
S.49.4.33.001,County_Name,Morrison
S.09.4.19.001,County_Name,Carlton
S.04.4.5.004,County_Name,Beltrami
021-010,County_Name,Freeborn
S.09.7.157.001,County_Name,Carlton
S.09.4.21.002,County_Name,Carlton
S.04.4.33.001,County_Name,Beltrami
S.69.7.274.001,County_Name,St. Louis
S.25.4.11.005,County_Name,Goodhue
S.18.7.133.001,County_Name,Crow Wing
S.09.4.23.002,County_Name,Carlton
017-060,County_Name,Freeborn
036-040,County_Name,Freeborn
017-061,County_Name,Freeborn
020-060,County_Name,Freeborn
S.69.7.303.001,County_Name,St. Louis
S.49.7.205.001,County_Name,Morrison
S.49.7.226.001,County_Name,Morrison
S.49.4.1.002,County_Name,Morrison
S.09.4.4.002,County_Name,Carlton
S.56.4.48.001,County_Name,Otter Tail
S.49.4.15.001,County_Name,Morrison
S.86.7.107.001,County_Name,Wright
S.73.4.13.002,County_Name,Stearns
S.09.4.51.001,County_Name,Carlton
S.09.4.52.001,County_Name,Carlton
S.69.7.696.002,County_Name,St. Louis
S.09.4.6.001,County_Name,Carlton
S.09.4.6.002,County_Name,Carlton
S.47.4.32.001,County_Name,Meeker
S.18.7.113.001,County_Name,Crow Wing
S.13.7.72.001,County_Name,Chisago
S.49.7.227.001,County_Name,Morrison
029-020,County_Name,Freeborn
S.09.4.6.006,County_Name,Carlton
S.69.4.133.001,County_Name,St. Louis
S.18.4.27.001,County_Name,Crow Wing
034-040,County_Name,Freeborn
S.25.4.21.002,County_Name,Goodhue
060-010,County_Name,Freeborn
S.69.4.24.005,County_Name,St. Louis
S.56.4.46.002,County_Name,Otter Tail
S.69.4.99.001,County_Name,St. Louis
006-020,County_Name,Freeborn
S.49.4.4.001,County_Name,Morrison
S.09.4.8.002,County_Name,Carlton
S.25.4.7.003,County_Name,Goodhue
S.09.4.8.004,County_Name,Carlton
S.56.4.28.002,County_Name,Otter Tail
S.18.7.111.001,County_Name,Crow Wing
S.49.7.218.001,County_Name,Morrison
084-050,County_Name,Freeborn
006-010,County_Name,Freeborn
S.56.7.128.001,County_Name,Otter Tail
S.56.4.5.001,County_Name,Otter Tail
S.09.7.102.002,County_Name,Carlton
S.25.4.17.003,County_Name,Goodhue
S.04.4.32.003,County_Name,Beltrami
S.49.7.219.001,County_Name,Morrison
051-050,County_Name,Freeborn
S.56.7.143.001,County_Name,Otter Tail
S.43.4.19.001,County_Name,McLeod
S.56.4.24.006,County_Name,Otter Tail
S.69.7.776.001,County_Name,St. Louis
S.55.4.4.001,County_Name,Olmsted
S.25.4.29.001,County_Name,Goodhue
S.56.7.136.002,County_Name,Otter Tail
S.56.4.35.003,County_Name,Otter Tail
S.69.4.44.003,County_Name,St. Louis
013-081,County_Name,Freeborn
S.47.4.23.002,County_Name,Meeker
S.47.4.20.001,County_Name,Meeker
S.73.7.157.001,County_Name,Stearns
S.49.7.201.001,County_Name,Morrison
001-031,County_Name,Freeborn
S.56.4.39.001,County_Name,Otter Tail
S.56.4.59.003,County_Name,Otter Tail
S.04.4.30.004,County_Name,Beltrami
S.56.4.47.001,County_Name,Otter Tail
S.18.7.104.001,County_Name,Crow Wing
S.56.4.52.001,County_Name,Otter Tail
S.09.7.139.001,County_Name,Carlton
S.69.9.3170.001,County_Name,St. Louis
S.55.4.17.001,County_Name,Olmsted
S.56.7.126.001,County_Name,Otter Tail
S.49.7.213.001,County_Name,Morrison
S.47.4.17.001,County_Name,Meeker
S.73.4.39.001,County_Name,Stearns
S.69.4.51.002,County_Name,St. Louis
S.56.4.76.001,County_Name,Otter Tail
S.13.7.65.001,County_Name,Chisago
030-031,County_Name,Freeborn
S.47.4.11.001,County_Name,Meeker
S.18.4.26.001,County_Name,Crow Wing
S.43.4.7.001,County_Name,McLeod
S.69.4.5.003,County_Name,St. Louis
HEN.242,County_Name,Hennepin
S.56.7.114.002,County_Name,Otter Tail
S.73.4.26.001,County_Name,Stearns
S.69.7.365.001,County_Name,St. Louis
S.18.4.9.001,County_Name,Crow Wing
S.49.4.43.001,County_Name,Morrison
S.69.4.5.005,County_Name,St. Louis
HEN.372,County_Name,Hennepin
S.56.4.16.001,County_Name,Otter Tail
S.69.7.404.002,County_Name,St. Louis
S.04.4.26.001,County_Name,Beltrami
S.09.4.35.001,County_Name,Carlton
S.55.4.2.003,County_Name,Olmsted
S.56.4.59.001,County_Name,Otter Tail
S.56.7.118.001,County_Name,Otter Tail
S.69.4.44.001,County_Name,St. Louis
S.69.4.49.001,County_Name,St. Louis
S.69.7.490.001,County_Name,St. Louis
S.25.4.13.001,County_Name,Goodhue
S.69.4.22.001,County_Name,St. Louis
S.69.4.22.002,County_Name,St. Louis
S.69.9.9132.001,County_Name,St. Louis
S.56.4.32.001,County_Name,Otter Tail
S.69.4.138.001,County_Name,St. Louis
S.69.4.120.001,County_Name,St. Louis
S.04.4.12.005,County_Name,Beltrami
S.09.7.144.001,County_Name,Carlton
S.04.4.39.003,County_Name,Beltrami
004-020,County_Name,Freeborn
S.49.4.16.001,County_Name,Morrison
S.56.7.122.002,County_Name,Otter Tail
017-010,County_Name,Freeborn
S.09.4.22.001,County_Name,Carlton
S.55.4.20.002,County_Name,Olmsted
046-070,County_Name,Freeborn
004-040,County_Name,Freeborn
S.69.4.116.004,County_Name,St. Louis
S.55.4.26.001,County_Name,Olmsted
S.49.7.260.001,County_Name,Morrison
S.49.7.260.002,County_Name,Morrison
S.69.4.110.002,County_Name,St. Louis
S.13.4.9.007,County_Name,Chisago
S.73.4.72.001,County_Name,Stearns
019-030,County_Name,Freeborn
S.49.7.264.002,County_Name,Morrison
S.69.7.254.001,County_Name,St. Louis
S.56.4.35.005,County_Name,Otter Tail
S.49.4.11.001,County_Name,Morrison
S.56.4.10.004,County_Name,Otter Tail
S.69.4.3.002,County_Name,St. Louis
S.56.7.141.001,County_Name,Otter Tail
032-020,County_Name,Freeborn
S.73.4.15.001,County_Name,Stearns
S.49.4.45.001,County_Name,Morrison
S.09.4.21.003,County_Name,Carlton
S.18.4.36.001,County_Name,Crow Wing
S.55.4.25.001,County_Name,Olmsted
S.56.4.24.002,County_Name,Otter Tail
S.09.7.137.001,County_Name,Carlton
S.56.4.26.001,County_Name,Otter Tail
S.49.4.48.001,County_Name,Morrison
S.56.4.15.001,County_Name,Otter Tail
026-070,County_Name,Freeborn
S.43.4.13.001,County_Name,McLeod
033-030,County_Name,Freeborn
S.49.4.19.001,County_Name,Morrison
S.56.4.21.001,County_Name,Otter Tail
S.69.7.781.001,County_Name,St. Louis
S.55.4.24.001,County_Name,Olmsted
S.43.7.57.001,County_Name,McLeod
S.18.4.2.002,County_Name,Crow Wing
S.56.4.28.001,County_Name,Otter Tail
S.69.4.75.001,County_Name,St. Louis
S.73.4.27.001,County_Name,Stearns
S.73.4.18.001,County_Name,Stearns
S.56.7.129.001,County_Name,Otter Tail
S.69.7.516.001,County_Name,St. Louis
S.56.4.42.002,County_Name,Otter Tail
S.49.4.47.002,County_Name,Morrison
S.56.4.38.002,County_Name,Otter Tail
S.56.4.11.001,County_Name,Otter Tail
S.25.4.19.001,County_Name,Goodhue
S.69.7.536.001,County_Name,St. Louis
S.69.4.8.002,County_Name,St. Louis
S.56.7.144.001,County_Name,Otter Tail
S.69.4.92.001,County_Name,St. Louis
S.18.4.22.001,County_Name,Crow Wing
S.69.4.16.003,County_Name,St. Louis
S.49.4.52.002,County_Name,Morrison
S.73.7.180.001,County_Name,Stearns
S.69.4.111.001,County_Name,St. Louis
S.09.4.12.001,County_Name,Carlton
S.04.7.403.001,County_Name,Beltrami
S.69.4.21.001,County_Name,St. Louis
S.49.4.76.002,County_Name,Morrison
S.55.4.30.001,County_Name,Olmsted
S.18.7.108.001,County_Name,Crow Wing
S.43.7.61.001,County_Name,McLeod
S.47.4.10.001,County_Name,Meeker
S.49.4.34.003,County_Name,Morrison
S.49.7.210.001,County_Name,Morrison
S.56.4.88.002,County_Name,Otter Tail
S.69.7.859.002,County_Name,St. Louis
S.56.4.23.002,County_Name,Otter Tail
S.56.4.19.003,County_Name,Otter Tail
S.56.7.140.001,County_Name,Otter Tail
S.56.4.8.004,County_Name,Otter Tail
S.09.4.23.001,County_Name,Carlton
S.56.4.5.004,County_Name,Otter Tail
S.56.7.137.001,County_Name,Otter Tail
S.47.4.18.001,County_Name,Meeker
S.69.7.881.001,County_Name,St. Louis
S.49.7.220.001,County_Name,Morrison
S.04.4.5.001,County_Name,Beltrami
S.04.4.5.005,County_Name,Beltrami
S.49.4.47.001,County_Name,Morrison
S.69.7.329.002,County_Name,St. Louis
S.69.4.80.001,County_Name,St. Louis
S.69.4.3.001,County_Name,St. Louis
S.69.4.4.003,County_Name,St. Louis
S.47.4.22.001,County_Name,Meeker
S.18.4.30.003,County_Name,Crow Wing
S.49.7.270.001,County_Name,Morrison
S.69.4.25.007,County_Name,St. Louis
S.69.4.87.001,County_Name,St. Louis
S.69.7.184.002,County_Name,St. Louis
S.18.4.2.001,County_Name,Crow Wing
S.69.4.31.003,County_Name,St. Louis
S.56.4.15.002,County_Name,Otter Tail
S.69.4.128.001,County_Name,St. Louis
S.09.4.61.004,County_Name,Carlton
S.69.4.44.002,County_Name,St. Louis
S.09.4.6.003,County_Name,Carlton
S.47.4.12.001,County_Name,Meeker
S.04.4.9.002,County_Name,Beltrami
S.09.4.1.003,County_Name,Carlton
S.69.4.29.001,County_Name,St. Louis
S.69.7.615.002,County_Name,St. Louis
S.47.4.30.001,County_Name,Meeker
S.04.4.24.002,County_Name,Beltrami
001-032,County_Name,Freeborn
S.47.4.14.003,County_Name,Meeker
S.69.7.558.002,County_Name,St. Louis
S.18.4.23.001,County_Name,Crow Wing
S.04.4.12.004,County_Name,Beltrami
S.43.4.23.001,County_Name,McLeod
026-040,County_Name,Freeborn
S.47.4.37.001,County_Name,Meeker
S.04.4.39.002,County_Name,Beltrami
S.09.4.6.004,County_Name,Carlton
S.13.7.81.004,County_Name,Chisago
