,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
1310,S.69.9.3457.001,,1,1,1,,,1798.220461,,St. Louis,Greater MN,69,9,TWNS,3457,,Nelson Rd,Britt Bypass,Segment terminates at end of road,,,2015,780,0.340572057,0.48,2,5.87,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1311,S.69.9.3459.001,,1,1,1,,,14721.86138,,St. Louis,Greater MN,69,9,TWNS,3459,,Niles Bay Forest Rd,,CR 422,,,Default,54,2.788231322,0.27,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1312,S.69.9.3460.001,,1,1,1,,,6278.632543,,St. Louis,Greater MN,69,9,TWNS,3460,,"S Niles Bay Forest Rd, John's Trail",,Segment terminates at end of road,,,Default,54,1.189134951,0.12,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1313,S.69.9.3462.001,,1,1,1,,,11938.9231,,St. Louis,Greater MN,69,9,TWNS,3462,,Holm Logging Rd,,,,,Default,54,2.261159679,0.22,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1314,S.69.9.3463.001,,1,1,1,,,1310.819754,,St. Louis,Greater MN,69,9,TWNS,3463,,Butternut Rd,Heritage Trail / CR 20,Segment terminates at end of road,,,2015,890,0.248261317,0.4,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
2221,HEN.648,,1,1,5,RP.648,,16662.71502,,Hennepin,Metro MN,27,0,,19,Independence,CSAH 19,@ CSAH 151 (N JCT),N OF CSAH 6 TO S LIM MAPLE PLN,7.4,10.56,2016,3565,3.155817239,20.53,3,0.95,Rural,Rural,RM,Rural,YES,Y,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,50,Imagery 16,None,None,12,Gravel,3,Undivided,NV,1,Present,Present,None,None,None,16,1,47,15,2,81,25.66688559,0,17,0,6,0,0,5,0,1,1,0,0,0,0,0,0,1,7,9,17,849200,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1319,S.69.9.3475.001,,1,1,1,,,8469.609512,,St. Louis,Greater MN,69,9,TWNS,3475,,Town Line Rd,E Nett Lake Rd,Segment terminates at end of road,,,Default,54,1.604092711,0.16,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1320,S.69.9.3477.001,,1,1,1,,,2980.18833,,St. Louis,Greater MN,69,9,TWNS,3477,,,Stone Ridge Rd,Segment terminates at end of road,,,Default,54,0.564429608,0.06,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1321,S.69.9.3478.001,,1,1,1,,,1726.958688,,St. Louis,Greater MN,69,9,TWNS,3478,,,"Harding Rd , Stone Ridge Rd",,,,Default,54,0.327075509,0.03,0,0,Rural,Rural,NA,NA,NO,CHECK SURFACE TYPE,Natural,Minimum Maintenance Road,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1322,S.69.9.3480.001,,1,1,1,,,23201.2016,,St. Louis,Greater MN,69,9,TWNS,3480,,Hoodoo Rd / CR 905,Hoodoo Rd,,,,Default,54,4.394166969,0.43,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1323,S.69.9.3481.001,,1,1,1,,,9681.919042,,St. Louis,Greater MN,69,9,TWNS,3481,,,Hoodoo Rd,,,,Default,54,1.833696788,0.18,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1324,S.69.9.3484.001,,1,1,1,,,12181.55495,,St. Louis,Greater MN,69,9,TWNS,3484,,Niles Bay Forest Rd,,,,,Default,54,2.30711268,0.23,6,2.6,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1326,S.69.9.3487.001,,1,1,1,,,1375.856036,,St. Louis,Greater MN,69,9,TWNS,3487,,,,,,,Default,54,0.260578795,0.03,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1327,S.69.9.3488.001,,1,1,1,,,2213.425269,,St. Louis,Greater MN,69,9,TWNS,3488,,,Beatty Rd,,,,Default,54,0.419209331,0.04,3,7.16,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1328,S.69.9.3489.001,,1,1,1,,,1803.474001,,St. Louis,Greater MN,69,9,TWNS,3489,,,Gustafson Rd,,,,Default,54,0.341567046,0.03,3,8.78,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1329,S.69.9.3490.001,,1,1,1,,,1286.286849,,St. Louis,Greater MN,69,9,TWNS,3490,,Rocky Ledge Rd,CR 120,Segment terminates at end of road,,,2015,360,0.243614934,0.16,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1330,S.69.9.3492.001,,1,1,1,,,13786.82966,,St. Louis,Greater MN,69,9,TWNS,3492,,Bear Island Cabin Dr,CR 490,,,,Default,54,2.611141981,0.26,4,1.53,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1331,S.69.9.3498.001,,1,1,1,,,12800.33894,,St. Louis,Greater MN,69,9,TWNS,3498,,Mud-Hole Rd,Taconite / CR 65,,,,Default,54,2.424306618,0.24,1,0.41,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1332,S.69.9.3507.001,,1,1,1,,,18355.99722,,St. Louis,Greater MN,69,9,TWNS,3507,,NE Crade Rd,Rudy Perpichmemorial Dr,,,,Default,54,3.476514625,0.34,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1333,S.69.9.3509.001,,1,1,1,,,8379.35226,,St. Louis,Greater MN,69,9,TWNS,3509,,,Segment terminates at end of road,Long Lake Rd,,,Default,54,1.586998534,0.16,0,0,Rural,Rural,NA,NA,NO,CHECK SURFACE TYPE,Natural,Minimum Maintenance Road,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1334,S.69.9.3511.001,,1,1,1,,,7575.054649,,St. Louis,Greater MN,69,9,TWNS,3511,,,,,,,Default,54,1.434669441,0.14,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1335,S.69.9.3522.001,,1,1,1,,,19563.88478,,St. Louis,Greater MN,69,9,TWNS,3522,,Jim Reddy Forrest Rd / Jim Readdy Truch Trail,Segment terminates at end of road,Rudy Perpichmemorial Dr,,,Default,54,3.705281208,0.37,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1336,S.69.9.3523.001,,1,1,1,,,2263.397259,,St. Louis,Greater MN,69,9,TWNS,3523,,Jim Reddy Forrest Rd,Jim Readdy Truch Trail,,,,Default,54,0.428673723,0.04,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1337,S.69.9.3527.001,,1,1,1,,,16919.96828,,St. Louis,Greater MN,69,9,TWNS,3527,,Whiteface River Rd,CR 4 ,,,,Default,54,3.204539448,0.32,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1338,S.69.9.3528.001,,1,1,1,,,15213.95822,,St. Louis,Greater MN,69,9,TWNS,3528,,Marshall Truck Trail,Rudy Perpichmemorial Dr,Segment terminates at end of road,,,Default,54,2.881431482,0.28,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1341,S.69.9.8104.001,,1,1,1,,,7165.547346,,St. Louis,Greater MN,69,9,TWNS,8104,,St Vincent Rd/ CR 260,Savanna Rd,,,,Default,54,1.35711124,0.13,1,0.74,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1342,S.69.9.8106.001,,1,1,1,,,6941.729946,,St. Louis,Greater MN,69,9,TWNS,8106,,Reid Rd / CR 306,,,,,Default,54,1.314721581,0.13,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
452,S.69.7.234.001,,1,1,1,,,10526.77515,,St. Louis,Greater MN,69,7,CR,234,,Samuelson Rd,T-Intersection of Samuelson Rd and Lindahl Rd,T-Intersection of Samuelson Junction Rd and Lavaque Rd,,,2015,160,1.993707415,0.58,0,0,Rural,Rural,RG,Rural,YES,YES,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,11,None,NV,Undivided,NV,3,Present,Present,None,None,None,8,1,39,3,NV,51,25.58048369,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7800,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1344,S.69.9.8108.001,,1,1,1,,,1341.522638,,St. Louis,Greater MN,69,9,TWNS,8108,,Auto Rd,Peppard Rd,,,,Default,54,0.254076257,0.03,4,15.74,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1345,S.69.9.8110.001,,1,1,1,,,30552.47073,,St. Louis,Greater MN,69,9,TWNS,8110,,CR 361,1,Hwy 115,,,Default,54,5.78645279,0.57,13,2.25,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1521,S.18.7.112.001,,1,1,3,,,10537.00646,,Crow Wing,Greater MN,18,7,CR,112,,CR 112,Main St / CSAH 11,CSAH 16,"LAT: 46°37'52.82""N, LON: 94°18'33.90""W","LAT: 46°36'10.48""N, LON: 94°18'34.69""W",2015,1070,1.995645163,3.9,6,3.01,Rural,Rural,RG,Rural,YES,nv,Mixed Use,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,10.5,Gravel,3.5,Undivided,None,2S,Present,Present,None,None,None,13,2,30,2,4,51,25.55564534,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,87000,,0,1,0,0,0,0,1,0,1,0,0,1,1,0,5,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1347,S.69.9.8112.001,,1,1,1,,,5881.130575,,St. Louis,Greater MN,69,9,TWNS,8112,,Peppard Rd,Hwy 53,,,,Default,54,1.113850488,0.11,11,9.88,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1349,S.69.9.8114.001,,1,1,1,,,14618.29961,,St. Louis,Greater MN,69,9,TWNS,8114,,Brown Rd / CR 381,Heino Rd / CR 467,1,,,2015,5,2.768617351,0.03,5,1.81,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
3563,S.73.7.197.003,,1,1,3,,,3945.746102,,Stearns,Greater MN,73,7,CR,197,,Co Rd 197,Washburn Ave,423rd Ave,,,2013,475,0.747300398,0.65,0,0,Small Town,Rural,RG,Rural,YES,nv,Commercial,Paved,2-Lane,Undivided,2-Lane Undivided,30,Statutory,None,None,12.5,Paved,2.5,Undivided,NV,1,Present,Present,None,None,None,7,3,5,3,1,19,25.4248493,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1351,S.69.9.8115.002,,1,1,1,,,11304.22828,,St. Louis,Greater MN,69,9,TWNS,8115,,Osborn Rd,Bliss Rd / CR 65,Birch Point Rd,,,Default,54,2.140952326,0.21,5,2.34,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,Street view not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1352,S.69.9.8116.001,,1,1,1,,,36813.55359,,St. Louis,Greater MN,69,9,TWNS,8116,,"Pelton Rd / CR 405, Hulm Rd",,,,,Default,54,6.972263937,0.69,2,0.29,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,Southern 1.6 miles is paved (Peleton Rd). The northern portion (Hulm Rd is gravel. Street view not available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1353,S.69.9.8117.001,,1,1,1,,,2790.759922,,St. Louis,Greater MN,69,9,TWNS,8117,,Jackpine Rd,1,,,,Default,54,0.528553016,0.05,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1354,S.69.9.8119.001,,1,1,1,,,2901.562707,,St. Louis,Greater MN,69,9,TWNS,8119,,Nyund Rd,Hwy 115,Segment terminates at end of road,,,2015,5,0.549538392,0.01,1,1.82,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
1355,S.69.9.8122.001,,1,1,1,,,10346.76194,,St. Louis,Greater MN,69,9,TWNS,8122,,Barrett Rd / CR 65,,Hwy 65,,,Default,54,1.959614005,0.19,0,0,Rural,Rural,NA,NA,NO,NO,Natural,Gravel,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,N/A (Gravel),N/A (Gravel),NV,NV,NV,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
